측정 연도,측정 일자,측정 차수,정점명,측정 라인,수심,위도,경도,분류군(영명),분류군(국명),종(영명),종(국명),단위면적당생물량,피도,빈도,상대피도,상대빈도,중요도
2015,2015-04-01,1,용운,A,3,,,Ochrophyta,대롱편모조식물문,Ruguleopterix okamurae,개그물바탕말,,2,,,,
2015,2015-04-01,1,용운,A,3,,,Rhodophyta,홍조식물문,Laurencia pinnata,깃꼴개서실,,1,,,,
2015,2015-04-01,1,용운,B,3,,,Rhodophyta,홍조식물문,Laurencia pinnata,깃꼴개서실,42,4,,,,
2015,2015-04-01,1,도두,B,3,,,Rhodophyta,홍조식물문,Grateloupia imbricata,꽃지누아리,36,1,,,,
2015,2015-04-01,1,용운,A,6,,,Chlorophyta,녹조식물문,Codium coactum,누운청각,,24,,,,
2015,2015-04-01,1,용운,A,6,,,Chlorophyta,녹조식물문,Codium coactum,누운청각,90,4,,,,
2015,2015-04-01,1,용운,A,10,,,Chlorophyta,녹조식물문,Codium coactum,누운청각,,32,,,,
2015,2015-04-01,1,용운,A,10,,,Chlorophyta,녹조식물문,Codium coactum,누운청각,1134,25,,,,
2015,2015-04-01,1,도두,B,6,,,Rhodophyta,홍조식물문,Champia bifida,두갈래사슬풀,,4,,,,
2015,2015-04-01,1,용운,A,10,,,Rhodophyta,홍조식물문,Champia bifida,두갈래사슬풀,,3,,,,
2015,2015-04-01,1,용운,A,10,,,Rhodophyta,홍조식물문,Champia bifida,두갈래사슬풀,10,1,,,,
2015,2015-04-01,1,용운,B,6,,,Rhodophyta,홍조식물문,Martensia albida,명주비단망사,20,6,,,,
2015,2015-04-01,1,용운,B,10,,,Rhodophyta,홍조식물문,Martensia albida,명주비단망사,12,5,,,,
2015,2015-04-01,1,용운,B,3,,,Chlorophyta,녹조식물문,Codium contractum,몽우리청각,44,2,,,,
2015,2015-04-01,1,도두,A,3,,,,,Melobesioidean algae,무절산호조류,,2,,,,
2015,2015-04-01,1,도두,A,6,,,,,Melobesioidean algae,무절산호조류,,4,,,,
2015,2015-04-01,1,도두,A,6,,,,,Melobesioidean algae,무절산호조류,,1,,,,
2015,2015-04-01,1,도두,A,10,,,,,Melobesioidean algae,무절산호조류,,6,,,,
2015,2015-04-01,1,도두,A,10,,,,,Melobesioidean algae,무절산호조류,,24,,,,
2015,2015-04-01,1,도두,B,3,,,,,Melobesioidean algae,무절산호조류,,14,,,,
2015,2015-04-01,1,도두,B,3,,,,,Melobesioidean algae,무절산호조류,,16,,,,
2015,2015-04-01,1,도두,B,6,,,,,Melobesioidean algae,무절산호조류,,12,,,,
2015,2015-04-01,1,도두,B,6,,,,,Melobesioidean algae,무절산호조류,,10,,,,
2015,2015-04-01,1,도두,B,10,,,,,Melobesioidean algae,무절산호조류,,11,,,,
2015,2015-04-01,1,도두,B,10,,,,,Melobesioidean algae,무절산호조류,,6,,,,
2015,2015-04-01,1,용운,A,3,,,,,Melobesioidean algae,무절산호조류,,20,,,,
2015,2015-04-01,1,용운,A,3,,,,,Melobesioidean algae,무절산호조류,,6,,,,
2015,2015-04-01,1,용운,A,6,,,,,Melobesioidean algae,무절산호조류,,8,,,,
2015,2015-04-01,1,용운,A,6,,,,,Melobesioidean algae,무절산호조류,,11,,,,
2015,2015-04-01,1,용운,A,10,,,,,Melobesioidean algae,무절산호조류,,18,,,,
2015,2015-04-01,1,용운,A,10,,,,,Melobesioidean algae,무절산호조류,,12,,,,
2015,2015-04-01,1,용운,B,3,,,,,Melobesioidean algae,무절산호조류,,2,,,,
2015,2015-04-01,1,용운,B,3,,,,,Melobesioidean algae,무절산호조류,,45,,,,
2015,2015-04-01,1,용운,B,6,,,,,Melobesioidean algae,무절산호조류,,86,,,,
2015,2015-04-01,1,용운,B,6,,,,,Melobesioidean algae,무절산호조류,,14,,,,
2015,2015-04-01,1,용운,B,10,,,,,Melobesioidean algae,무절산호조류,,12,,,,
2015,2015-04-01,1,용운,A,6,,,,,Grateloupia turuturu,미끌도박,16,2,,,,
2015,2015-04-01,1,용운,A,10,,,,,Grateloupia turuturu,미끌도박,40,4,,,,
2015,2015-04-01,1,도두,A,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,214,15,,,,
2015,2015-04-01,1,도두,A,6,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,12,,,,
2015,2015-04-01,1,도두,A,6,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,54,10,,,,
2015,2015-04-01,1,도두,A,10,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,2,,,,
2015,2015-04-01,1,도두,B,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,2,,,,
2015,2015-04-01,1,도두,B,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,306,28,,,,
2015,2015-04-01,1,도두,B,6,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,14,,,,
2015,2015-04-01,1,도두,B,6,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,14,2,,,,
2015,2015-04-01,1,용운,A,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,15,,,,
2015,2015-04-01,1,용운,A,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,602,38,,,,
2015,2015-04-01,1,용운,A,6,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,130,8,,,,
2015,2015-04-01,1,용운,B,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,15,,,,
2015,2015-04-01,1,용운,B,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,482,28,,,,
2015,2015-04-01,1,도두,B,3,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,,2,,,,
2015,2015-04-01,1,용운,A,10,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,26,3,,,,
2015,2015-04-01,1,용운,A,6,,,Ochrophyta,대롱편모조식물문,Colpomenia sinuosa,불레기말,,1,,,,
2015,2015-04-01,1,도두,A,6,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,12,,,,
2015,2015-04-01,1,도두,A,6,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,134,9,,,,
2015,2015-04-01,1,도두,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,12,,,,
2015,2015-04-01,1,도두,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,110,10,,,,
2015,2015-04-01,1,도두,B,6,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,18,2,,,,
2015,2015-04-01,1,도두,B,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,6,,,,
2015,2015-04-01,1,도두,B,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,110,14,,,,
2015,2015-04-01,1,용운,A,6,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,22,,,,
2015,2015-04-01,1,용운,A,6,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,82,9,,,,
2015,2015-04-01,1,도두,A,6,,,Rhodophyta,홍조식물문,Acanthopeltis japonica,새발,26,2,,,,
2015,2015-04-01,1,용운,A,3,,,,,Heterosiphonia japonica,엇가지풀,,2,,,,
2015,2015-04-01,1,용운,A,3,,,,,Heterosiphonia japonica,엇가지풀,18,,,,,
2015,2015-04-01,1,용운,B,3,,,,,Heterosiphonia japonica,엇가지풀,,2,,,,
2015,2015-04-01,1,용운,B,10,,,,,Heterosiphonia japonica,엇가지풀,,8,,,,
2015,2015-04-01,1,용운,B,10,,,,,Heterosiphonia japonica,엇가지풀,10,1,,,,
2015,2015-04-01,1,용운,B,6,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,10,1,,,,
2015,2015-04-01,1,용운,B,10,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,,2,,,,
2015,2015-04-01,1,도두,A,3,,,,,Articulated coralline algae,유절산호조류,,87,,,,
2015,2015-04-01,1,도두,A,3,,,,,Articulated coralline algae,유절산호조류,1180,88,,,,
2015,2015-04-01,1,도두,A,6,,,,,Articulated coralline algae,유절산호조류,,64,,,,
2015,2015-04-01,1,도두,A,6,,,,,Articulated coralline algae,유절산호조류,1230,86,,,,
2015,2015-04-01,1,도두,A,10,,,,,Articulated coralline algae,유절산호조류,,78,,,,
2015,2015-04-01,1,도두,A,10,,,,,Articulated coralline algae,유절산호조류,96,8,,,,
2015,2015-04-01,1,도두,B,3,,,,,Articulated coralline algae,유절산호조류,,68,,,,
2015,2015-04-01,1,도두,B,3,,,,,Articulated coralline algae,유절산호조류,1056,72,,,,
2015,2015-04-01,1,도두,B,6,,,,,Articulated coralline algae,유절산호조류,,46,,,,
2015,2015-04-01,1,도두,B,6,,,,,Articulated coralline algae,유절산호조류,982,74,,,,
2015,2015-04-01,1,도두,B,10,,,,,Articulated coralline algae,유절산호조류,,32,,,,
2015,2015-04-01,1,도두,B,10,,,,,Articulated coralline algae,유절산호조류,550,58,,,,
2015,2015-04-01,1,용운,A,3,,,,,Articulated coralline algae,유절산호조류,,54,,,,
2015,2015-04-01,1,용운,A,3,,,,,Articulated coralline algae,유절산호조류,894,82,,,,
2015,2015-04-01,1,용운,A,6,,,,,Articulated coralline algae,유절산호조류,,36,,,,
2015,2015-04-01,1,용운,A,6,,,,,Articulated coralline algae,유절산호조류,692,64,,,,
2015,2015-04-01,1,용운,A,10,,,,,Articulated coralline algae,유절산호조류,48,4,,,,
2015,2015-04-01,1,용운,B,3,,,,,Articulated coralline algae,유절산호조류,,86,,,,
2015,2015-04-01,1,용운,B,3,,,,,Articulated coralline algae,유절산호조류,554,32,,,,
2015,2015-04-01,1,용운,B,6,,,,,Articulated coralline algae,유절산호조류,,3,,,,
2015,2015-04-01,1,용운,B,6,,,,,Articulated coralline algae,유절산호조류,154,12,,,,
2015,2015-04-01,1,용운,B,10,,,,,Articulated coralline algae,유절산호조류,,45,,,,
2015,2015-04-01,1,용운,B,10,,,,,Articulated coralline algae,유절산호조류,596,64,,,,
2015,2015-04-01,1,도두,A,10,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,,1,,,,
2015,2015-04-01,1,도두,A,10,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,28,4,,,,
2015,2015-04-01,1,도두,A,3,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,,18,,,,
2015,2015-04-01,1,도두,B,3,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,,14,,,,
2015,2015-04-01,1,도두,B,3,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,10,1,,,,
2015,2015-04-01,1,도두,B,6,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,22,2,,,,
2015,2015-04-01,1,용운,A,3,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,,2,,,,
2015,2015-04-01,1,용운,A,3,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,8,2,,,,
2015,2015-04-01,1,용운,A,3,,,Rhodophyta,홍조식물문,Champia recta,참사슬풀,36,2,,,,
2015,2015-04-15,1,비양,A,6,,,Rhodophyta,홍조식물문,Meristotheca papulosa,갈래곰보,50,3,,,,
2015,2015-04-15,1,비양,A,10,,,Rhodophyta,홍조식물문,Meristotheca papulosa,갈래곰보,18,2,,,,
2015,2015-04-15,1,옹포,A,6,,,Rhodophyta,홍조식물문,Schizymenia dubyi,갈래잎,24,6,,,,
2015,2015-04-15,1,비양,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,,1,,,,
2015,2015-04-15,1,비양,A,10,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,100,8,,,,
2015,2015-04-15,2,비양,A,3,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,1000,15,,,,
2015,2015-04-15,2,비양,A,6,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,14,1,,,,
2015,2015-04-15,1,옹포,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,366,21,,,,
2015,2015-04-15,1,비양,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,,28,,,,
2015,2015-04-15,1,비양,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,136,15,,,,
2015,2015-04-15,1,비양,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,,23,,,,
2015,2015-04-15,1,비양,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,292,20,,,,
2015,2015-04-15,2,비양,A,3,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,,3,,,,
2015,2015-04-15,2,비양,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,,18,,,,
2015,2015-04-15,2,비양,A,6,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,970,48,,,,
2015,2015-04-15,2,비양,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,,20,,,,
2015,2015-04-15,2,비양,A,10,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,198,24,,,,
2015,2015-04-15,2,비양,A,3,,,Ochrophyta,대롱편모조식물문,Ruguleopterix okamurae,개그물바탕말,,6,,,,
2015,2015-04-15,2,비양,A,3,,,Ochrophyta,대롱편모조식물문,Ruguleopterix okamurae,개그물바탕말,192,4,,,,
2015,2015-04-15,2,비양,A,6,,,Ochrophyta,대롱편모조식물문,Ruguleopterix okamurae,개그물바탕말,240,4,,,,
2015,2015-04-15,2,비양,A,10,,,Ochrophyta,대롱편모조식물문,Ruguleopterix okamurae,개그물바탕말,64,4,,,,
2015,2015-04-15,1,옹포,A,3,,,Chlorophyta,녹조식물문,Ulva australis,구멍갈파래,4,1,,,,
2015,2015-04-15,1,옹포,A,6,,,Rhodophyta,홍조식물문,Champia bifida,두갈래사슬풀,4,1,,,,
2015,2015-04-15,1,비양,A,3,,,Rhodophyta,홍조식물문,Lomentaria catenata,마디잘록이,414,10,,,,
2015,2015-04-15,1,비양,A,3,,,Rhodophyta,홍조식물문,Martensia albida,명주비단망사,358,14,,,,
2015,2015-04-15,1,옹포,A,3,,,,,Melobesioidean algae,무절산호조류,,22,,,,
2015,2015-04-15,1,옹포,A,3,,,,,Melobesioidean algae,무절산호조류,,18,,,,
2015,2015-04-15,1,옹포,A,6,,,,,Melobesioidean algae,무절산호조류,,38,,,,
2015,2015-04-15,1,옹포,A,6,,,,,Melobesioidean algae,무절산호조류,,32,,,,
2015,2015-04-15,1,옹포,A,10,,,,,Melobesioidean algae,무절산호조류,,28,,,,
2015,2015-04-15,1,옹포,A,10,,,,,Melobesioidean algae,무절산호조류,,34,,,,
2015,2015-04-15,1,비양,A,6,,,,,Melobesioidean algae,무절산호조류,,14,,,,
2015,2015-04-15,1,비양,A,6,,,,,Melobesioidean algae,무절산호조류,,8,,,,
2015,2015-04-15,1,비양,A,10,,,,,Melobesioidean algae,무절산호조류,,8,,,,
2015,2015-04-15,1,비양,A,10,,,,,Melobesioidean algae,무절산호조류,,10,,,,
2015,2015-04-15,2,비양,A,3,,,,,Melobesioidean algae,무절산호조류,,22,,,,
2015,2015-04-15,2,비양,A,3,,,,,Melobesioidean algae,무절산호조류,,14,,,,
2015,2015-04-15,2,비양,A,6,,,,,Melobesioidean algae,무절산호조류,,10,,,,
2015,2015-04-15,2,비양,A,6,,,,,Melobesioidean algae,무절산호조류,,6,,,,
2015,2015-04-15,2,비양,A,10,,,,,Melobesioidean algae,무절산호조류,,8,,,,
2015,2015-04-15,2,비양,A,10,,,,,Melobesioidean algae,무절산호조류,,14,,,,
2015,2015-04-15,1,옹포,A,6,,,,,Grateloupia turuturu,미끌도박,,4,,,,
2015,2015-04-15,1,옹포,A,6,,,,,Grateloupia turuturu,미끌도박,12,3,,,,
2015,2015-04-15,1,옹포,A,10,,,,,Grateloupia turuturu,미끌도박,,8,,,,
2015,2015-04-15,1,옹포,A,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,34,,,,
2015,2015-04-15,1,옹포,A,3,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,1006,42,,,,
2015,2015-04-15,1,옹포,A,6,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,10,,,,
2015,2015-04-15,1,옹포,A,6,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,32,8,,,,
2015,2015-04-15,1,옹포,A,10,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,,18,,,,
2015,2015-04-15,1,옹포,A,3,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,,3,,,,
2015,2015-04-15,1,옹포,A,3,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,136,7,,,,
2015,2015-04-15,1,옹포,A,10,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,,10,,,,
2015,2015-04-15,1,옹포,A,10,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,62,4,,,,
2015,2015-04-15,1,비양,A,6,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,,2,,,,
2015,2015-04-15,1,비양,A,6,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,16,2,,,,
2015,2015-04-15,2,비양,A,3,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,,18,,,,
2015,2015-04-15,2,비양,A,3,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,656,12,,,,
2015,2015-04-15,2,비양,A,6,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,,12,,,,
2015,2015-04-15,2,비양,A,10,,,Ochrophyta,대롱편모조식물문,Colpomenia peregrina,반질불레기말,50,2,,,,
2015,2015-04-15,1,비양,A,6,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,4,,,,
2015,2015-04-15,1,비양,A,6,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,82,8,,,,
2015,2015-04-15,1,비양,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,4,,,,
2015,2015-04-15,1,비양,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,48,2,,,,
2015,2015-04-15,2,비양,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,,6,,,,
2015,2015-04-15,2,비양,A,10,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,106,10,,,,
2015,2015-04-15,1,비양,A,3,,,,,Polysiphonia sp.,붉은실류,,38,,,,
2015,2015-04-15,1,비양,A,3,,,,,Polysiphonia sp.,붉은실류,82,114,,,,
2015,2015-04-15,1,비양,A,6,,,Rhodophyta,홍조식물문,Acanthopeltis japonica,새발,18,2,,,,
2015,2015-04-15,1,비양,A,10,,,Rhodophyta,홍조식물문,Acanthopeltis japonica,새발,8,1,,,,
2015,2015-04-15,1,비양,A,3,,,,,Heterosiphonia japonica,엇가지풀,74,4,,,,
2015,2015-04-15,1,옹포,A,10,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,18,2,,,,
2015,2015-04-15,1,비양,A,6,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,,8,,,,
2015,2015-04-15,1,비양,A,6,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,194,10,,,,
2015,2015-04-15,2,비양,A,3,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,,2,,,,
2015,2015-04-15,2,비양,A,3,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,128,2,,,,
2015,2015-04-15,1,옹포,A,6,,,Rhodophyta,홍조식물문,Gelidium elegans,우뭇가사리,,5,,,,
2015,2015-04-15,1,옹포,A,3,,,,,Articulated coralline algae,유절산호조류,,54,,,,
2015,2015-04-15,1,옹포,A,3,,,,,Articulated coralline algae,유절산호조류,1514,48,,,,
2015,2015-04-15,1,옹포,A,6,,,,,Articulated coralline algae,유절산호조류,,12,,,,
2015,2015-04-15,1,옹포,A,6,,,,,Articulated coralline algae,유절산호조류,56,14,,,,
2015,2015-04-15,1,옹포,A,10,,,,,Articulated coralline algae,유절산호조류,,4,,,,
2015,2015-04-15,1,옹포,A,10,,,,,Articulated coralline algae,유절산호조류,274,18,,,,
2015,2015-04-15,1,비양,A,3,,,,,Articulated coralline algae,유절산호조류,,6,,,,
2015,2015-04-15,1,비양,A,6,,,,,Articulated coralline algae,유절산호조류,,38,,,,
2015,2015-04-15,1,비양,A,6,,,,,Articulated coralline algae,유절산호조류,716,46,,,,
2015,2015-04-15,1,비양,A,10,,,,,Articulated coralline algae,유절산호조류,,36,,,,
2015,2015-04-15,1,비양,A,10,,,,,Articulated coralline algae,유절산호조류,482,38,,,,
2015,2015-04-15,2,비양,A,3,,,,,Articulated coralline algae,유절산호조류,,18,,,,
2015,2015-04-15,2,비양,A,3,,,,,Articulated coralline algae,유절산호조류,4584,58,,,,
2015,2015-04-15,2,비양,A,6,,,,,Articulated coralline algae,유절산호조류,,52,,,,
2015,2015-04-15,2,비양,A,6,,,,,Articulated coralline algae,유절산호조류,912,48,,,,
2015,2015-04-15,2,비양,A,10,,,,,Articulated coralline algae,유절산호조류,,48,,,,
2015,2015-04-15,2,비양,A,10,,,,,Articulated coralline algae,유절산호조류,962,52,,,,
2015,2015-04-15,1,옹포,A,10,,,Rhodophyta,홍조식물문,Gracilaria textorii,잎꼬시래기,,1,,,,
2015,2015-04-15,1,비양,A,3,,,Rhodophyta,홍조식물문,Gracilaria textorii,잎꼬시래기,,2,,,,
2015,2015-04-15,1,비양,A,10,,,Rhodophyta,홍조식물문,Gracilaria textorii,잎꼬시래기,,2,,,,
2015,2015-04-15,1,비양,A,6,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,6,1,,,,
2015,2015-04-15,1,비양,A,3,,,Rhodophyta,홍조식물문,Acrosorium polyneurum,잔금분홍잎,,2,,,,
2015,2015-04-15,1,비양,A,3,,,Rhodophyta,홍조식물문,Acrosorium polyneurum,잔금분홍잎,144,8,,,,
2015,2015-04-15,1,비양,A,10,,,Rhodophyta,홍조식물문,Acrosorium polyneurum,잔금분홍잎,,1,,,,
2015,2015-04-15,2,비양,A,6,,,Ochrophyta,대롱편모조식물문,Dictyota coriacea,참가죽그물바탕말,,2,,,,
2015,2015-04-15,1,비양,A,10,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,,6,,,,
2015,2015-04-15,2,비양,A,6,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,,7,,,,
2015,2015-04-15,2,비양,A,6,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,176,8,,,,
2015,2015-04-15,2,비양,A,10,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,,16,,,,
2015,2015-04-15,2,비양,A,10,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,64,4,,,,
2015,2015-04-15,2,비양,A,3,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,,2,,,,
2015,2015-04-15,2,비양,A,6,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,,1,,,,
2015,2015-04-15,2,비양,A,6,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,8,1,,,,
2015,2015-04-15,2,비양,A,10,,,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,,2,,,,
